+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 37
Os2g0619 619.00 Bdi3g0741 741.00 1
Os2g0622 622.00 Bdi3g0747 747.00 1
Os2g0623 623.00 Bdi3g0749 749.00 1
Os2g0625 625.00 Bdi3g0750 750.00 1
Os2g0626 626.00 Bdi3g0751 751.00 1
Os2g0628 628.00 Bdi3g0752 752.00 1
Os2g0629 629.00 Bdi3g0753 753.00 1
Os2g0630 630.00 Bdi3g0755 755.00 1
Os2g0631 631.00 Bdi3g0758 758.00 1
Os2g0632 632.00 Bdi3g0759 759.00 1
Os2g0633 633.00 Bdi3g0760 760.00 -1
Os2g0634 634.00 Bdi3g0761 761.00 1
Os2g0635 635.00 Bdi3g0762 762.00 1
Os2g0636 636.00 Bdi3g0763 763.00 1
Os2g0638 638.00 Bdi3g0764 764.00 1
Os2g0639 639.00 Bdi3g0770 770.00 1
Os2g0640 640.00 Bdi3g0771 771.00 1
Os2g0641 641.00 Bdi3g0775 775.00 1
Os2g0643 643.00 Bdi3g0779 779.00 1
Os2g0644 644.00 Bdi3g0780 780.00 1
Os2g0645 645.00 Bdi3g0784 784.00 1
Os2g0646 646.00 Bdi3g0785 785.00 1
Os2g0648 648.00 Bdi3g0787 787.00 1
Os2g0649 649.00 Bdi3g0788 788.00 1
Os2g0650 650.00 Bdi3g0789 789.00 1
Os2g0651 651.00 Bdi3g0791 791.00 1
Os2g0653 653.00 Bdi3g0793 793.00 1
Os2g0654 654.00 Bdi3g0795 795.00 1
Os2g0655 655.00 Bdi3g0796 796.00 1
Os2g0659 659.00 Bdi3g0797 797.00 1
Os2g0663 663.00 Bdi3g0798 798.00 1
Os2g0664 664.00 Bdi3g0801 801.00 -1
Os2g0680 680.00 Bdi3g0807 807.00 1
Os2g0681 681.00 Bdi3g0810 810.00 1
Os2g0683 683.00 Bdi3g0811 811.00 1
Os2g0684 684.00 Bdi3g0815 815.00 1
Os2g0686 686.00 Bdi3g0819 819.00 1
Os2g0687 687.00 Bdi3g0820 820.00 1
Os2g0688 688.00 Bdi3g0821 821.00 1
Os2g0689 689.00 Bdi3g0822 822.00 1
Os2g0691 691.00 Bdi3g0829 829.00 1
Os2g0692 692.00 Bdi3g0830 830.00 1
Os2g0693 693.00 Bdi3g0831 831.00 1
Os2g0695 695.00 Bdi3g0833 833.00 1
Os2g0697 697.00 Bdi3g0835 835.00 1
Os2g0700 700.00 Bdi3g0839 839.00 1
Os2g0701 701.00 Bdi3g0840 840.00 1
Os2g0703 703.00 Bdi3g0843 843.00 1
Os2g0704 704.00 Bdi3g0844 844.00 1
Os2g0706 706.00 Bdi3g0845 845.00 1
Os2g0711 711.00 Bdi3g0848 848.00 1
Os2g0713 713.00 Bdi3g0850 850.00 1
Os2g0714 714.00 Bdi3g0851 851.00 1
Os2g0716 716.00 Bdi3g0853 853.00 1
Os2g0717 717.00 Bdi3g0854 854.00 1
Os2g0720 720.00 Bdi3g0855 855.00 1
Os2g0723 723.00 Bdi3g0860 860.00 1
Os2g0726 726.00 Bdi3g0863 863.00 1
Os2g0728 728.00 Bdi3g0864 864.00 1
Os2g0729 729.00 Bdi3g0867 867.00 1
Os2g0730 730.00 Bdi3g0869 869.00 1
Os2g0731 731.00 Bdi3g0871 871.00 1
Os2g0733 733.00 Bdi3g0873 873.00 1
Os2g0734 734.00 Bdi3g0874 874.00 1
Os2g0735 735.00 Bdi3g0878 878.00 1
Os2g0736 736.00 Bdi3g0879 879.00 1
Os2g0737 737.00 Bdi3g0880 880.00 1
Os2g0739 739.00 Bdi3g0881 881.00 1
Os2g0740 740.00 Bdi3g0883 883.00 1
Os2g0741 741.00 Bdi3g0885 885.00 1
Os2g0742 742.00 Bdi3g0898 898.00 1
Os2g0743 743.00 Bdi3g0900 900.00 1
Os2g0744 744.00 Bdi3g0902 902.00 1
Os2g0745 745.00 Bdi3g0903 903.00 1
Os2g0746 746.00 Bdi3g0904 904.00 1
Os2g0747 747.00 Bdi3g0907 907.00 1
Os2g0748 748.00 Bdi3g0908 908.00 1
Os2g0749 749.00 Bdi3g0909 909.00 1
Os2g0751 751.00 Bdi3g0910 910.00 1
Os2g0754 754.00 Bdi3g0911 911.00 1
Os2g0755 755.00 Bdi3g0912 912.00 1
Os2g0757 757.00 Bdi3g0913 913.00 1
Os2g0758 758.00 Bdi3g0915 915.00 1
Os2g0761 761.00 Bdi3g0917 917.00 1
Os2g0762 762.00 Bdi3g0920 920.00 1
Os2g0763 763.00 Bdi3g0921 921.00 1
Os2g0764 764.00 Bdi3g0922 922.00 1
Os2g0765 765.00 Bdi3g0923 923.00 1
Os2g0767 767.00 Bdi3g0924 924.00 1
Os2g0768 768.00 Bdi3g0925 925.00 1
Os2g0770 770.00 Bdi3g0928 928.00 1
Os2g0771 771.00 Bdi3g0929 929.00 1
Os2g0772 772.00 Bdi3g0931 931.00 1
Os2g0776 776.00 Bdi3g0933 933.00 1
Os2g0779 779.00 Bdi3g0934 934.00 1
Os2g0780 780.00 Bdi3g0935 935.00 1
Os2g0781 781.00 Bdi3g0944 944.00 1
Os2g0783 783.00 Bdi3g0950 950.00 -1
Os2g0785 785.00 Bdi3g0951 951.00 1
Os2g0786 786.00 Bdi3g0952 952.00 1
Os2g0790 790.00 Bdi3g0954 954.00 1
Os2g0791 791.00 Bdi3g0955 955.00 1
Os2g0792 792.00 Bdi3g0956 956.00 1
Os2g0794 794.00 Bdi3g0959 959.00 1
Os2g0795 795.00 Bdi3g0960 960.00 1
Os2g0796 796.00 Bdi3g0961 961.00 1
Os2g0797 797.00 Bdi3g0962 962.00 1
Os2g0801 801.00 Bdi3g0965 965.00 1
Os2g0802 802.00 Bdi3g0968 968.00 1
Os2g0803 803.00 Bdi3g0969 969.00 1
Os2g0804 804.00 Bdi3g0972 972.00 1
Os2g0807 807.00 Bdi3g0975 975.00 1
Os2g0808 808.00 Bdi3g0977 977.00 1
Os2g0810 810.00 Bdi3g0979 979.00 1
Os2g0811 811.00 Bdi3g0980 980.00 1
Os2g0812 812.00 Bdi3g0984 984.00 1
Os2g0813 813.00 Bdi3g0985 985.00 1
Os2g0816 816.00 Bdi3g0988 988.00 1
Os2g0818 818.00 Bdi3g0992 992.00 -1
Os2g0820 820.00 Bdi3g0993 993.00 1
Os2g0821 821.00 Bdi3g0996 996.00 1
Os2g0823 823.00 Bdi3g0998 998.00 1
Os2g0826 826.00 Bdi3g0999 999.00 1
Os2g0827 827.00 Bdi3g1002 1002.00 1
Os2g0828 828.00 Bdi3g1004 1004.00 1
Os2g0830 830.00 Bdi3g1006 1006.00 1
Os2g0833 833.00 Bdi3g1007 1007.00 1
Os2g0835 835.00 Bdi3g1009 1009.00 1
Os2g0839 839.00 Bdi3g1010 1010.00 1
Os2g0841 841.00 Bdi3g1011 1011.00 1
Os2g0843 843.00 Bdi3g1015 1015.00 -1
Os2g0847 847.00 Bdi3g1025 1025.00 1
Os2g0848 848.00 Bdi3g1026 1026.00 1
Os2g0849 849.00 Bdi3g1027 1027.00 1
Os2g0851 851.00 Bdi3g1030 1030.00 1
Os2g0855 855.00 Bdi3g1033 1033.00 1
Os2g0856 856.00 Bdi3g1036 1036.00 1
Os2g0861 861.00 Bdi3g1048 1048.00 1
Os2g0866 866.00 Bdi3g1052 1052.00 1
Os2g0867 867.00 Bdi3g1053 1053.00 1
Os2g0868 868.00 Bdi3g1054 1054.00 1
Os2g0895 895.00 Bdi3g1055 1055.00 1
Os2g0896 896.00 Bdi3g1056 1056.00 1
Os2g0901 901.00 Bdi3g1057 1057.00 1
Os2g0903 903.00 Bdi3g1059 1059.00 1
Os2g0906 906.00 Bdi3g1060 1060.00 -1
Os2g0920 920.00 Bdi3g1062 1062.00 1
Os2g0921 921.00 Bdi3g1063 1063.00 1
Os2g0923 923.00 Bdi3g1064 1064.00 1
Os2g0926 926.00 Bdi3g1067 1067.00 1
Os2g0928 928.00 Bdi3g1068 1068.00 1
Os2g0929 929.00 Bdi3g1070 1070.00 1
Os2g0931 931.00 Bdi3g1072 1072.00 1
Os2g0934 934.00 Bdi3g1075 1075.00 1
Os2g0935 935.00 Bdi3g1076 1076.00 1
Os2g0936 936.00 Bdi3g1078 1078.00 1
Os2g0937 937.00 Bdi3g1079 1079.00 1
Os2g0938 938.00 Bdi3g1080 1080.00 1
Os2g0939 939.00 Bdi3g1083 1083.00 1
Os2g0940 940.00 Bdi3g1084 1084.00 1
Os2g0941 941.00 Bdi3g1086 1086.00 1
Os2g0942 942.00 Bdi3g1087 1087.00 1
Os2g0943 943.00 Bdi3g1089 1089.00 1
Os2g0945 945.00 Bdi3g1091 1091.00 1
Os2g0950 950.00 Bdi3g1099 1099.00 -1
Os2g0963 963.00 Bdi3g1105 1105.00 1
Os2g0964 964.00 Bdi3g1106 1106.00 1
Os2g0966 966.00 Bdi3g1110 1110.00 1
Os2g0967 967.00 Bdi3g1111 1111.00 1
Os2g0968 968.00 Bdi3g1112 1112.00 1
Os2g0971 971.00 Bdi3g1113 1113.00 1
Os2g0972 972.00 Bdi3g1114 1114.00 1
Os2g0974 974.00 Bdi3g1115 1115.00 -1
Os2g0976 976.00 Bdi3g1116 1116.00 1
Os2g0977 977.00 Bdi3g1117 1117.00 1
Os2g0978 978.00 Bdi3g1122 1122.00 1
Os2g0979 979.00 Bdi3g1124 1124.00 1
Os2g0981 981.00 Bdi3g1125 1125.00 1
Os2g0983 983.00 Bdi3g1127 1127.00 1
Os2g0984 984.00 Bdi3g1129 1129.00 -1
Os2g0986 986.00 Bdi3g1130 1130.00 1
Os2g0987 987.00 Bdi3g1131 1131.00 1
Os2g0988 988.00 Bdi3g1132 1132.00 1
Os2g0990 990.00 Bdi3g1133 1133.00 1
Os2g0992 992.00 Bdi3g1134 1134.00 1
Os2g0996 996.00 Bdi3g1137 1137.00 1
Os2g0999 999.00 Bdi3g1138 1138.00 1
Os2g1000 1000.00 Bdi3g1139 1139.00 1
Os2g1004 1004.00 Bdi3g1141 1141.00 1
Os2g1005 1005.00 Bdi3g1142 1142.00 1
Os2g1008 1008.00 Bdi3g1146 1146.00 1
Os2g1009 1009.00 Bdi3g1148 1148.00 1
Os2g1011 1011.00 Bdi3g1149 1149.00 1
Os2g1013 1013.00 Bdi3g1155 1155.00 -1
Os2g1024 1024.00 Bdi3g1161 1161.00 1
Os2g1025 1025.00 Bdi3g1162 1162.00 1
Os2g1027 1027.00 Bdi3g1168 1168.00 1
Os2g1028 1028.00 Bdi3g1170 1170.00 1
Os2g1029 1029.00 Bdi3g1172 1172.00 1
Os2g1031 1031.00 Bdi3g1173 1173.00 1
Os2g1033 1033.00 Bdi3g1175 1175.00 1
Os2g1034 1034.00 Bdi3g1178 1178.00 1
Os2g1037 1037.00 Bdi3g1181 1181.00 1
Os2g1038 1038.00 Bdi3g1182 1182.00 1
Os2g1039 1039.00 Bdi3g1183 1183.00 1
Os2g1040 1040.00 Bdi3g1184 1184.00 1
Os2g1041 1041.00 Bdi3g1186 1186.00 1
Os2g1046 1046.00 Bdi3g1190 1190.00 -1
Os2g1049 1049.00 Bdi3g1194 1194.00 1
Os2g1050 1050.00 Bdi3g1195 1195.00 1
Os2g1051 1051.00 Bdi3g1196 1196.00 1
Os2g1053 1053.00 Bdi3g1197 1197.00 1
Os2g1054 1054.00 Bdi3g1198 1198.00 1
Os2g1055 1055.00 Bdi3g1199 1199.00 1
Os2g1056 1056.00 Bdi3g1200 1200.00 1
Os2g1063 1063.00 Bdi3g1201 1201.00 1
Os2g1064 1064.00 Bdi3g1202 1202.00 1
Os2g1066 1066.00 Bdi3g1203 1203.00 1
Os2g1068 1068.00 Bdi3g1204 1204.00 1
Os2g1069 1069.00 Bdi3g1206 1206.00 1
Os2g1072 1072.00 Bdi3g1207 1207.00 1
Os2g1075 1075.00 Bdi3g1208 1208.00 1
Os2g1079 1079.00 Bdi3g1209 1209.00 1
Os2g1091 1091.00 Bdi3g1217 1217.00 -1
Os2g1099 1099.00 Bdi3g1221 1221.00 1
Os2g1102 1102.00 Bdi3g1223 1223.00 1
Os2g1107 1107.00 Bdi3g1225 1225.00 1
Os2g1108 1108.00 Bdi3g1227 1227.00 1
Os2g1111 1111.00 Bdi3g1228 1228.00 1
Os2g1113 1113.00 Bdi3g1232 1232.00 1
Os2g1114 1114.00 Bdi3g1238 1238.00 1
Os2g1115 1115.00 Bdi3g1239 1239.00 1
Os2g1123 1123.00 Bdi3g1242 1242.00 1
Os2g1125 1125.00 Bdi3g1244 1244.00 1
Os2g1133 1133.00 Bdi3g1247 1247.00 1
Os2g1134 1134.00 Bdi3g1248 1248.00 1
Os2g1135 1135.00 Bdi3g1249 1249.00 1
Os2g1137 1137.00 Bdi3g1252 1252.00 1
Os2g1143 1143.00 Bdi3g1256 1256.00 1
Os2g1158 1158.00 Bdi3g1262 1262.00 1
Os2g1160 1160.00 Bdi3g1263 1263.00 1
Os2g1161 1161.00 Bdi3g1264 1264.00 1
Os2g1164 1164.00 Bdi3g1267 1267.00 1
Os2g1168 1168.00 Bdi3g1270 1270.00 1
Os2g1171 1171.00 Bdi3g1276 1276.00 1
Os2g1172 1172.00 Bdi3g1277 1277.00 1
Os2g1173 1173.00 Bdi3g1278 1278.00 1
Os2g1174 1174.00 Bdi3g1279 1279.00 1
Os2g1175 1175.00 Bdi3g1280 1280.00 1
Os2g1179 1179.00 Bdi3g1281 1281.00 1
Os2g1180 1180.00 Bdi3g1282 1282.00 1
Os2g1181 1181.00 Bdi3g1283 1283.00 1
Os2g1185 1185.00 Bdi3g1286 1286.00 1
Os2g1187 1187.00 Bdi3g1287 1287.00 1
Os2g1190 1190.00 Bdi3g1288 1288.00 1
Os2g1193 1193.00 Bdi3g1292 1292.00 1
Os2g1194 1194.00 Bdi3g1293 1293.00 1
Os2g1196 1196.00 Bdi3g1295 1295.00 1
Os2g1197 1197.00 Bdi3g1296 1296.00 1
Os2g1199 1199.00 Bdi3g1297 1297.00 1
Os2g1217 1217.00 Bdi3g1300 1300.00 1
Os2g1222 1222.00 Bdi3g1302 1302.00 1
Os2g1224 1224.00 Bdi3g1303 1303.00 1
Os2g1228 1228.00 Bdi3g1306 1306.00 1
Os2g1230 1230.00 Bdi3g1308 1308.00 1
Os2g1232 1232.00 Bdi3g1309 1309.00 1
Os2g1233 1233.00 Bdi3g1310 1310.00 1
Os2g1234 1234.00 Bdi3g1311 1311.00 1
Os2g1235 1235.00 Bdi3g1312 1312.00 1
Os2g1238 1238.00 Bdi3g1316 1316.00 1
Os2g1239 1239.00 Bdi3g1317 1317.00 1
Os2g1244 1244.00 Bdi3g1318 1318.00 1
Os2g1246 1246.00 Bdi3g1319 1319.00 1
Os2g1247 1247.00 Bdi3g1321 1321.00 -1
Os2g1250 1250.00 Bdi3g1322 1322.00 1
Os2g1251 1251.00 Bdi3g1324 1324.00 -1
Os2g1252 1252.00 Bdi3g1326 1326.00 1
Os2g1253 1253.00 Bdi3g1328 1328.00 1
Os2g1255 1255.00 Bdi3g1329 1329.00 1
Os2g1258 1258.00 Bdi3g1330 1330.00 1
Os2g1262 1262.00 Bdi3g1331 1331.00 1
Os2g1264 1264.00 Bdi3g1333 1333.00 1
Os2g1271 1271.00 Bdi3g1336 1336.00 1
Os2g1275 1275.00 Bdi3g1337 1337.00 1
Os2g1276 1276.00 Bdi3g1338 1338.00 1
Os2g1278 1278.00 Bdi3g1341 1341.00 1
Os2g1280 1280.00 Bdi3g1343 1343.00 -1
Os2g1282 1282.00 Bdi3g1346 1346.00 1
Os2g1283 1283.00 Bdi3g1347 1347.00 1
Os2g1286 1286.00 Bdi3g1349 1349.00 1
Os2g1290 1290.00 Bdi3g1350 1350.00 1
Os2g1293 1293.00 Bdi3g1352 1352.00 1
Os2g1294 1294.00 Bdi3g1353 1353.00 1
Os2g1299 1299.00 Bdi3g1354 1354.00 -1
Os2g1303 1303.00 Bdi3g1356 1356.00 1
Os2g1304 1304.00 Bdi3g1357 1357.00 1
Os2g1306 1306.00 Bdi3g1358 1358.00 1
Os2g1321 1321.00 Bdi3g1364 1364.00 1
Os2g1323 1323.00 Bdi3g1367 1367.00 1
Os2g1324 1324.00 Bdi3g1368 1368.00 1
Os2g1325 1325.00 Bdi3g1370 1370.00 1
Os2g1328 1328.00 Bdi3g1373 1373.00 1
Os2g1329 1329.00 Bdi3g1374 1374.00 1
Os2g1333 1333.00 Bdi3g1376 1376.00 1
Os2g1335 1335.00 Bdi3g1377 1377.00 1
Os2g1344 1344.00 Bdi3g1378 1378.00 1
Os2g1352 1352.00 Bdi3g1379 1379.00 1
Os2g1354 1354.00 Bdi3g1385 1385.00 1
Os2g1358 1358.00 Bdi3g1397 1397.00 -1
Os2g1361 1361.00 Bdi3g1401 1401.00 1
Os2g1363 1363.00 Bdi3g1402 1402.00 1
Os2g1364 1364.00 Bdi3g1403 1403.00 1
Os2g1392 1392.00 Bdi3g1415 1415.00 1
Os2g1393 1393.00 Bdi3g1416 1416.00 1
Os2g1394 1394.00 Bdi3g1417 1417.00 -1
Os2g1397 1397.00 Bdi3g1418 1418.00 1
Os2g1415 1415.00 Bdi3g1419 1419.00 1
Os2g1416 1416.00 Bdi3g1420 1420.00 1
Os2g1418 1418.00 Bdi3g1421 1421.00 1
>LOCALE p-value : 0.00

the 3th path length 210
Os2g3920 3920.00 Bdi3g7208 7208.00 1
Os2g3917 3917.00 Bdi3g7245 7245.00 -1
Os2g3916 3916.00 Bdi3g7246 7246.00 -1
Os2g3913 3913.00 Bdi3g7247 7247.00 -1
Os2g3902 3902.00 Bdi3g7250 7250.00 1
Os2g3901 3901.00 Bdi3g7251 7251.00 -1
Os2g3899 3899.00 Bdi3g7254 7254.00 -1
Os2g3898 3898.00 Bdi3g7255 7255.00 -1
Os2g3897 3897.00 Bdi3g7256 7256.00 -1
Os2g3894 3894.00 Bdi3g7257 7257.00 -1
Os2g3893 3893.00 Bdi3g7258 7258.00 -1
Os2g3892 3892.00 Bdi3g7260 7260.00 -1
Os2g3888 3888.00 Bdi3g7263 7263.00 -1
Os2g3887 3887.00 Bdi3g7265 7265.00 -1
Os2g3886 3886.00 Bdi3g7267 7267.00 -1
Os2g3885 3885.00 Bdi3g7268 7268.00 -1
Os2g3884 3884.00 Bdi3g7270 7270.00 -1
Os2g3883 3883.00 Bdi3g7271 7271.00 -1
Os2g3878 3878.00 Bdi3g7282 7282.00 -1
Os2g3877 3877.00 Bdi3g7284 7284.00 -1
Os2g3875 3875.00 Bdi3g7286 7286.00 -1
Os2g3874 3874.00 Bdi3g7287 7287.00 -1
Os2g3871 3871.00 Bdi3g7288 7288.00 -1
Os2g3870 3870.00 Bdi3g7292 7292.00 -1
Os2g3868 3868.00 Bdi3g7294 7294.00 -1
Os2g3865 3865.00 Bdi3g7295 7295.00 -1
Os2g3862 3862.00 Bdi3g7300 7300.00 -1
Os2g3861 3861.00 Bdi3g7301 7301.00 -1
Os2g3860 3860.00 Bdi3g7302 7302.00 -1
Os2g3859 3859.00 Bdi3g7303 7303.00 -1
Os2g3855 3855.00 Bdi3g7307 7307.00 -1
Os2g3854 3854.00 Bdi3g7308 7308.00 -1
Os2g3853 3853.00 Bdi3g7310 7310.00 -1
Os2g3850 3850.00 Bdi3g7311 7311.00 -1
Os2g3848 3848.00 Bdi3g7312 7312.00 -1
Os2g3847 3847.00 Bdi3g7313 7313.00 -1
Os2g3846 3846.00 Bdi3g7314 7314.00 -1
Os2g3844 3844.00 Bdi3g7315 7315.00 -1
Os2g3843 3843.00 Bdi3g7316 7316.00 -1
Os2g3842 3842.00 Bdi3g7320 7320.00 -1
Os2g3841 3841.00 Bdi3g7321 7321.00 -1
Os2g3840 3840.00 Bdi3g7322 7322.00 -1
Os2g3839 3839.00 Bdi3g7323 7323.00 -1
Os2g3838 3838.00 Bdi3g7325 7325.00 -1
Os2g3835 3835.00 Bdi3g7326 7326.00 -1
Os2g3833 3833.00 Bdi3g7327 7327.00 -1
Os2g3831 3831.00 Bdi3g7328 7328.00 -1
Os2g3830 3830.00 Bdi3g7332 7332.00 -1
Os2g3829 3829.00 Bdi3g7333 7333.00 -1
Os2g3828 3828.00 Bdi3g7335 7335.00 -1
Os2g3827 3827.00 Bdi3g7337 7337.00 -1
Os2g3826 3826.00 Bdi3g7339 7339.00 -1
Os2g3824 3824.00 Bdi3g7340 7340.00 -1
Os2g3823 3823.00 Bdi3g7341 7341.00 -1
Os2g3822 3822.00 Bdi3g7342 7342.00 -1
Os2g3821 3821.00 Bdi3g7343 7343.00 -1
Os2g3819 3819.00 Bdi3g7345 7345.00 -1
Os2g3818 3818.00 Bdi3g7347 7347.00 -1
Os2g3817 3817.00 Bdi3g7348 7348.00 -1
Os2g3816 3816.00 Bdi3g7349 7349.00 -1
Os2g3815 3815.00 Bdi3g7350 7350.00 -1
Os2g3813 3813.00 Bdi3g7355 7355.00 1
Os2g3809 3809.00 Bdi3g7359 7359.00 -1
Os2g3808 3808.00 Bdi3g7360 7360.00 -1
Os2g3806 3806.00 Bdi3g7361 7361.00 -1
Os2g3805 3805.00 Bdi3g7362 7362.00 -1
Os2g3804 3804.00 Bdi3g7363 7363.00 -1
Os2g3802 3802.00 Bdi3g7364 7364.00 1
Os2g3801 3801.00 Bdi3g7365 7365.00 -1
Os2g3799 3799.00 Bdi3g7366 7366.00 -1
Os2g3797 3797.00 Bdi3g7367 7367.00 -1
Os2g3795 3795.00 Bdi3g7369 7369.00 -1
Os2g3794 3794.00 Bdi3g7370 7370.00 -1
Os2g3793 3793.00 Bdi3g7372 7372.00 -1
Os2g3792 3792.00 Bdi3g7373 7373.00 -1
Os2g3791 3791.00 Bdi3g7374 7374.00 -1
Os2g3790 3790.00 Bdi3g7375 7375.00 -1
Os2g3788 3788.00 Bdi3g7376 7376.00 -1
Os2g3787 3787.00 Bdi3g7378 7378.00 -1
Os2g3786 3786.00 Bdi3g7381 7381.00 -1
Os2g3781 3781.00 Bdi3g7383 7383.00 -1
Os2g3780 3780.00 Bdi3g7384 7384.00 -1
Os2g3779 3779.00 Bdi3g7386 7386.00 -1
Os2g3778 3778.00 Bdi3g7388 7388.00 -1
Os2g3777 3777.00 Bdi3g7389 7389.00 -1
Os2g3776 3776.00 Bdi3g7390 7390.00 -1
Os2g3774 3774.00 Bdi3g7391 7391.00 -1
Os2g3771 3771.00 Bdi3g7398 7398.00 -1
Os2g3768 3768.00 Bdi3g7399 7399.00 -1
Os2g3767 3767.00 Bdi3g7400 7400.00 -1
Os2g3766 3766.00 Bdi3g7401 7401.00 -1
Os2g3765 3765.00 Bdi3g7402 7402.00 -1
Os2g3764 3764.00 Bdi3g7405 7405.00 -1
Os2g3762 3762.00 Bdi3g7406 7406.00 -1
Os2g3760 3760.00 Bdi3g7409 7409.00 -1
Os2g3758 3758.00 Bdi3g7411 7411.00 -1
Os2g3757 3757.00 Bdi3g7414 7414.00 -1
Os2g3755 3755.00 Bdi3g7416 7416.00 -1
Os2g3754 3754.00 Bdi3g7417 7417.00 -1
Os2g3753 3753.00 Bdi3g7418 7418.00 -1
Os2g3752 3752.00 Bdi3g7419 7419.00 -1
Os2g3749 3749.00 Bdi3g7421 7421.00 -1
Os2g3747 3747.00 Bdi3g7422 7422.00 -1
Os2g3746 3746.00 Bdi3g7423 7423.00 -1
Os2g3744 3744.00 Bdi3g7425 7425.00 -1
Os2g3743 3743.00 Bdi3g7426 7426.00 -1
Os2g3742 3742.00 Bdi3g7427 7427.00 -1
Os2g3740 3740.00 Bdi3g7428 7428.00 -1
Os2g3739 3739.00 Bdi3g7429 7429.00 -1
Os2g3738 3738.00 Bdi3g7430 7430.00 -1
Os2g3737 3737.00 Bdi3g7432 7432.00 -1
Os2g3735 3735.00 Bdi3g7433 7433.00 -1
Os2g3734 3734.00 Bdi3g7434 7434.00 -1
Os2g3731 3731.00 Bdi3g7435 7435.00 -1
Os2g3730 3730.00 Bdi3g7436 7436.00 -1
Os2g3729 3729.00 Bdi3g7437 7437.00 -1
Os2g3728 3728.00 Bdi3g7438 7438.00 -1
Os2g3727 3727.00 Bdi3g7439 7439.00 -1
Os2g3726 3726.00 Bdi3g7440 7440.00 -1
Os2g3725 3725.00 Bdi3g7442 7442.00 -1
Os2g3724 3724.00 Bdi3g7443 7443.00 -1
Os2g3722 3722.00 Bdi3g7451 7451.00 -1
Os2g3721 3721.00 Bdi3g7452 7452.00 -1
Os2g3720 3720.00 Bdi3g7454 7454.00 -1
Os2g3719 3719.00 Bdi3g7455 7455.00 -1
Os2g3718 3718.00 Bdi3g7459 7459.00 -1
Os2g3717 3717.00 Bdi3g7461 7461.00 -1
Os2g3716 3716.00 Bdi3g7462 7462.00 -1
Os2g3715 3715.00 Bdi3g7464 7464.00 -1
Os2g3714 3714.00 Bdi3g7465 7465.00 -1
Os2g3713 3713.00 Bdi3g7466 7466.00 -1
Os2g3712 3712.00 Bdi3g7467 7467.00 -1
Os2g3711 3711.00 Bdi3g7469 7469.00 -1
Os2g3709 3709.00 Bdi3g7470 7470.00 -1
Os2g3707 3707.00 Bdi3g7472 7472.00 -1
Os2g3706 3706.00 Bdi3g7474 7474.00 -1
Os2g3704 3704.00 Bdi3g7476 7476.00 -1
Os2g3703 3703.00 Bdi3g7477 7477.00 -1
Os2g3702 3702.00 Bdi3g7478 7478.00 -1
Os2g3701 3701.00 Bdi3g7480 7480.00 -1
Os2g3700 3700.00 Bdi3g7483 7483.00 -1
Os2g3699 3699.00 Bdi3g7485 7485.00 -1
Os2g3698 3698.00 Bdi3g7487 7487.00 -1
Os2g3697 3697.00 Bdi3g7492 7492.00 -1
Os2g3694 3694.00 Bdi3g7493 7493.00 -1
Os2g3692 3692.00 Bdi3g7494 7494.00 -1
Os2g3689 3689.00 Bdi3g7495 7495.00 -1
Os2g3687 3687.00 Bdi3g7496 7496.00 -1
Os2g3685 3685.00 Bdi3g7497 7497.00 -1
Os2g3684 3684.00 Bdi3g7498 7498.00 -1
Os2g3682 3682.00 Bdi3g7499 7499.00 -1
Os2g3681 3681.00 Bdi3g7500 7500.00 -1
Os2g3680 3680.00 Bdi3g7502 7502.00 -1
Os2g3676 3676.00 Bdi3g7504 7504.00 -1
Os2g3673 3673.00 Bdi3g7505 7505.00 -1
Os2g3672 3672.00 Bdi3g7506 7506.00 -1
Os2g3671 3671.00 Bdi3g7507 7507.00 -1
Os2g3670 3670.00 Bdi3g7508 7508.00 -1
Os2g3668 3668.00 Bdi3g7510 7510.00 -1
Os2g3667 3667.00 Bdi3g7511 7511.00 -1
Os2g3666 3666.00 Bdi3g7513 7513.00 -1
Os2g3665 3665.00 Bdi3g7514 7514.00 -1
Os2g3664 3664.00 Bdi3g7515 7515.00 -1
Os2g3663 3663.00 Bdi3g7516 7516.00 -1
Os2g3661 3661.00 Bdi3g7517 7517.00 -1
Os2g3660 3660.00 Bdi3g7519 7519.00 -1
Os2g3659 3659.00 Bdi3g7522 7522.00 -1
Os2g3656 3656.00 Bdi3g7523 7523.00 -1
Os2g3655 3655.00 Bdi3g7524 7524.00 -1
Os2g3654 3654.00 Bdi3g7525 7525.00 -1
Os2g3653 3653.00 Bdi3g7526 7526.00 -1
Os2g3651 3651.00 Bdi3g7527 7527.00 -1
Os2g3646 3646.00 Bdi3g7528 7528.00 -1
Os2g3644 3644.00 Bdi3g7529 7529.00 -1
Os2g3642 3642.00 Bdi3g7531 7531.00 -1
Os2g3641 3641.00 Bdi3g7532 7532.00 -1
Os2g3640 3640.00 Bdi3g7533 7533.00 -1
Os2g3639 3639.00 Bdi3g7534 7534.00 -1
Os2g3638 3638.00 Bdi3g7536 7536.00 -1
Os2g3637 3637.00 Bdi3g7537 7537.00 -1
Os2g3636 3636.00 Bdi3g7539 7539.00 1
Os2g3635 3635.00 Bdi3g7540 7540.00 -1
